"113","599","701","1679","4182","7226","12472","date","other"
"","","18","","","","","2017-12-22","0"
"","","16","","","","","2018-01-05","0"
"","","17","","","","","2018-01-19","0"
"","","16","","","","","2018-02-02","0"
"","","16","","","","","2018-02-16","0"
"","","16","","","","","2018-03-02","0"
"","","16","","","","","2018-03-16","0"
"","","15","","","","","2018-03-30","0"
"","","20","1","","","","2018-04-13","0"
"","","24","1","","","4","2018-04-27","0"
"","2","24","2","","","5","2018-05-11","0"
"","5","24","5","","","5","2018-05-25","0"
"","5","24","5","","1","5","2018-06-08","0"
"","5","24","5","","5","5","2018-06-22","0"
"","5","24","5","","5","5","2018-07-06","0"
"","5","24","5","","5","5","2018-07-20","0"
"","5","24","5","","5","5","2018-08-03","0"
"","6","25","6","","6","6","2018-08-17","0"
"","6","25","6","","6","6","2018-08-31","0"
"","6","25","6","","6","6","2018-09-14","0"
"","6","25","6","","6","6","2018-09-28","0"
"","6","25","6","","6","6","2018-10-12","0"
"","6","25","6","","6","6","2018-10-26","0"
"","6","26","8","","7","7","2018-11-09","0"
"","6","26","8","","7","7","2018-11-23","0"
"","7","27","9","","8","8","2018-12-07","0"
"","7","27","9","","8","8","2018-12-21","0"
"","7","27","9","","8","8","2019-01-04","0"
"","7","25","8","","7","7","2019-01-18","0"
"","7","27","9","","8","8","2019-02-01","0"
"","7","27","9","","8","8","2019-02-15","0"
"","7","27","9","","8","8","2019-03-01","0"
"","5","17","6","","5","5","2019-03-15","0"
"","4","15","5","","5","5","2019-03-29","0"
"","7","27","9","","8","8","2019-04-12","0"
"","7","28","9","","8","8","2019-04-26","0"
"","3","10","3","","3","3","2019-05-10","0"
"","6","23","9","","6","8","2019-05-24","0"
"","9","32","12","","8","11","2019-06-07","0"
"","9","32","12","","8","11","2019-06-21","0"
"","9","32","12","","8","11","2019-07-05","0"
"","10","37","14","","9","13","2019-07-19","0"
"","9","32","12","","8","11","2019-08-02","0"
"","8","30","11","","7","10","2019-08-16","0"
"","9","32","12","","8","11","2019-08-30","0"
"","9","32","12","","8","11","2019-09-13","0"
"","9","32","12","","8","11","2019-09-27","0"
"","9","32","12","","8","11","2019-10-11","0"
"3","9","32","12","0","8","11","2019-10-25","0"
"5","8","30","11","5","7","10","2019-11-08","0"
"5","9","32","12","5","8","11","2019-11-22","0"
"5","9","32","12","5","8","11","2019-12-06","0"
"5","9","32","12","5","8","11","2019-12-20","0"
"5","8","30","11","5","7","10","2020-01-03","0"
"5","9","32","12","5","8","11","2020-01-17","0"
"5","9","32","12","5","8","11","2020-01-31","0"
"5","10","34","13","5","9","12","2020-02-14","0"
"5","9","32","12","5","8","11","2020-02-28","0"
"5","10","34","13","5","9","12","2020-03-13","0"
"5","10","34","13","5","9","12","2020-03-27","0"
"5","9","32","12","5","8","11","2020-04-10","0"
"5","10","34","13","5","9","12","2020-04-24","0"
"5","9","32","12","5","8","11","2020-05-08","0"
"5","10","34","13","5","9","12","2020-05-22","0"
"5","9","32","12","5","8","11","2020-06-05","0"
"5","10","34","13","5","9","12","2020-06-19","0"
"5","9","32","12","5","8","11","2020-07-03","0"
"4","8","27","10","4","7","9","2020-07-17","0"
"5","10","34","13","5","9","12","2020-07-31","0"
"4","8","27","10","4","7","9","2020-08-14","0"
"5","9","32","12","5","8","11","2020-08-28","0"
"6","12","41","15","6","10","14","2020-09-11","0"
"6","11","39","15","6","10","13","2020-09-25","0"
"6","11","39","15","6","10","13","2020-10-09","0"
"6","12","41","15","6","10","14","2020-10-23","0"
"7","12","43","16","7","12","15","2020-11-06","0"
"6","12","41","15","6","12","14","2020-11-20","0"
"7","12","43","16","7","12","15","2020-12-04","0"
"6","10","37","14","6","10","13","2020-12-18","0"
"6","11","39","15","6","11","13","2021-01-01","0"
"5","9","32","12","5","9","11","2021-01-15","0"
"6","11","39","15","6","11","13","2021-01-29","0"
"3","5","18","7","3","5","6","2021-02-12","0"
"6","11","39","15","6","11","13","2021-02-26","0"
"5","10","34","13","5","10","12","2021-03-12","0"
"5","9","32","12","5","9","11","2021-03-26","0"
"5","10","34","13","5","10","12","2021-04-09","0"
"5","9","32","12","5","9","11","2021-04-23","0"
"5","9","32","12","5","9","11","2021-05-07","0"
"5","10","34","13","5","10","12","2021-05-21","0"
