"19","128","492","493","4345","4667","date","other"
"6","6","7","8","7","7","2018-03-14","0"
"9","9","9","10","9","9","2018-03-28","0"
"13","13","13","15","13","14","2018-04-11","0"
"30","30","31","36","31","32","2018-04-25","0"
"30","30","31","36","31","32","2018-05-09","0"
"30","30","31","36","31","32","2018-05-23","0"
"30","30","31","36","31","32","2018-06-06","0"
"30","30","31","36","31","32","2018-06-20","0"
"30","30","31","36","31","32","2018-07-04","0"
"30","30","31","63","31","32","2018-07-18","0"
"30","30","31","68","31","32","2018-08-01","0"
"30","30","31","68","31","32","2018-08-15","0"
"30","30","31","68","31","32","2018-08-29","0"
"30","30","31","68","31","32","2018-09-12","0"
"30","30","31","68","31","32","2018-09-26","0"
"30","30","31","68","31","32","2018-10-10","0"
"30","30","31","68","31","32","2018-10-24","0"
"30","30","31","68","31","32","2018-11-07","0"
"30","30","31","68","31","32","2018-11-21","0"
"30","30","31","68","31","32","2018-12-05","0"
"30","30","31","68","31","32","2018-12-19","0"
"30","30","31","68","31","32","2019-01-02","0"
"30","30","31","68","31","32","2019-01-16","0"
"30","30","31","68","31","32","2019-01-30","0"
"30","30","31","68","31","32","2019-02-13","0"
"30","30","31","68","31","32","2019-02-27","0"
"21","21","22","49","22","23","2019-03-13","0"
"4","4","4","10","4","5","2019-03-27","0"
"28","28","29","63","29","30","2019-04-10","0"
"30","30","31","68","31","32","2019-04-24","0"
"15","15","16","34","16","16","2019-05-08","0"
"17","17","18","39","18","18","2019-05-22","0"
"30","30","31","68","31","32","2019-06-05","0"
"32","32","33","73","33","34","2019-06-19","0"
"30","30","31","68","31","32","2019-07-03","0"
"32","32","33","73","33","34","2019-07-17","0"
"30","30","31","68","31","32","2019-07-31","0"
"28","28","29","63","29","30","2019-08-14","0"
"32","32","33","73","33","34","2019-08-28","0"
"30","30","31","68","31","32","2019-09-11","0"
"30","30","31","68","31","32","2019-09-25","0"
"30","30","31","68","31","32","2019-10-09","0"
"30","30","31","68","31","32","2019-10-23","0"
"28","28","29","63","29","30","2019-11-06","0"
"29","29","29","64","30","31","2019-11-20","0"
"33","33","33","74","34","35","2019-12-04","0"
"33","33","33","74","34","35","2019-12-18","0"
"35","35","35","79","37","38","2020-01-01","0"
"31","31","31","69","32","33","2020-01-15","0"
"33","33","33","50","34","35","2020-01-29","0"
"29","29","29","30","30","31","2020-02-12","0"
"33","33","33","34","34","35","2020-02-26","0"
"38","38","38","39","39","40","2020-03-11","0"
"35","35","35","37","37","38","2020-03-25","0"
"33","33","33","34","34","35","2020-04-08","0"
"31","31","31","32","32","33","2020-04-22","0"
"31","31","31","32","32","33","2020-05-06","0"
"31","31","31","32","32","33","2020-05-20","0"
"31","31","31","32","32","33","2020-06-03","0"
"31","30","31","32","32","33","2020-06-17","0"
"31","30","31","32","32","33","2020-07-01","0"
"31","30","31","32","32","33","2020-07-15","0"
"35","34","35","37","37","38","2020-07-29","0"
"31","30","31","32","32","33","2020-08-12","0"
"33","32","33","34","34","35","2020-08-26","0"
"29","28","29","30","30","31","2020-09-09","0"
"33","32","33","34","34","35","2020-09-23","0"
"33","32","33","34","34","35","2020-10-07","0"
"33","32","33","34","34","35","2020-10-21","0"
"35","34","35","37","37","38","2020-11-04","0"
"35","34","35","37","37","38","2020-11-18","0"
"35","34","35","37","37","38","2020-12-02","0"
"35","34","35","37","37","38","2020-12-16","0"
"33","32","33","34","34","35","2020-12-30","0"
"40","39","40","41","41","42","2021-01-13","0"
"40","39","40","41","41","42","2021-01-27","0"
"22","21","22","23","23","24","2021-02-10","0"
"31","30","31","32","32","33","2021-02-24","0"
"33","32","33","34","34","35","2021-03-10","0"
"33","32","33","34","34","35","2021-03-24","0"
"35","34","35","37","37","38","2021-04-07","0"
"31","30","31","32","32","33","2021-04-21","0"
"33","32","33","34","34","35","2021-05-05","0"
"33","32","33","34","34","35","2021-05-19","0"
