"19","21","492","1755","379975","date","other"
"19","18","18","","","2017-07-07","0"
"22","20","20","","","2017-07-21","0"
"21","18","19","","","2017-08-04","0"
"21","19","20","4","","2017-08-18","0"
"13","11","12","3","","2017-09-01","0"
"19","17","17","5","","2017-09-15","0"
"19","17","18","6","","2017-09-29","0"
"19","17","18","6","","2017-10-13","0"
"15","14","14","5","","2017-10-27","0"
"15","14","14","5","","2017-11-10","0"
"17","15","16","6","","2017-11-24","0"
"17","15","16","6","","2017-12-08","0"
"15","14","14","5","","2017-12-22","0"
"15","14","14","5","","2018-01-05","0"
"15","14","14","5","","2018-01-19","0"
"15","14","14","5","","2018-02-02","0"
"15","14","14","5","","2018-02-16","0"
"21","19","20","7","","2018-03-02","0"
"17","15","16","6","","2018-03-16","0"
"12","10","11","4","","2018-03-30","0"
"17","15","16","6","","2018-04-13","0"
"27","24","25","9","","2018-04-27","0"
"27","24","25","9","","2018-05-11","0"
"27","24","25","9","","2018-05-25","0"
"27","24","25","9","","2018-06-08","0"
"27","24","25","9","","2018-06-22","0"
"27","24","25","9","","2018-07-06","0"
"27","24","25","9","","2018-07-20","0"
"27","24","25","9","","2018-08-03","0"
"27","24","25","9","","2018-08-17","0"
"27","24","25","9","","2018-08-31","0"
"27","24","25","9","","2018-09-14","0"
"27","24","25","9","","2018-09-28","0"
"27","24","25","9","","2018-10-12","0"
"27","24","25","9","","2018-10-26","0"
"27","24","25","9","","2018-11-09","0"
"27","24","25","9","","2018-11-23","0"
"27","24","25","9","","2018-12-07","0"
"27","24","25","9","","2018-12-21","0"
"27","24","25","9","","2019-01-04","0"
"27","24","25","9","","2019-01-18","0"
"27","24","25","9","","2019-02-01","0"
"27","24","25","9","","2019-02-15","0"
"27","24","25","9","","2019-03-01","0"
"15","14","14","5","","2019-03-15","0"
"10","9","9","3","","2019-03-29","0"
"25","22","23","8","","2019-04-12","0"
"27","24","25","9","","2019-04-26","0"
"8","7","7","3","","2019-05-10","0"
"20","17","19","7","","2019-05-24","0"
"28","24","26","10","","2019-06-07","0"
"28","24","26","10","","2019-06-21","0"
"34","29","32","12","","2019-07-05","0"
"28","24","26","10","","2019-07-19","0"
"28","24","26","10","","2019-08-02","0"
"28","24","26","10","","2019-08-16","0"
"28","24","26","10","","2019-08-30","0"
"26","22","24","9","","2019-09-13","0"
"28","24","26","10","","2019-09-27","0"
"28","24","26","10","5","2019-10-11","0"
"30","26","28","11","5","2019-10-25","0"
"24","21","22","9","4","2019-11-08","0"
"28","24","26","10","5","2019-11-22","0"
"28","24","26","10","5","2019-12-06","0"
"34","29","32","12","6","2019-12-20","0"
"22","19","20","8","4","2020-01-03","0"
"28","24","26","10","5","2020-01-17","0"
"30","26","28","11","5","2020-01-31","0"
"30","26","28","11","5","2020-02-14","0"
"26","22","24","9","5","2020-02-28","0"
"28","24","26","10","5","2020-03-13","0"
"28","24","26","10","5","2020-03-27","0"
"28","24","26","10","5","2020-04-10","0"
"26","22","24","9","5","2020-04-24","0"
"28","24","26","10","5","2020-05-08","0"
"26","22","24","9","5","2020-05-22","0"
"28","24","26","10","5","2020-06-05","0"
"32","27","30","11","6","2020-06-19","0"
"30","26","28","11","5","2020-07-03","0"
"24","21","22","9","4","2020-07-17","0"
"30","26","28","11","5","2020-07-31","0"
"24","21","22","9","4","2020-08-14","0"
"30","26","28","11","5","2020-08-28","0"
"30","26","28","11","5","2020-09-11","0"
"26","22","24","9","5","2020-09-25","0"
"26","22","24","9","5","2020-10-09","0"
"34","29","32","12","6","2020-10-23","0"
"32","27","30","11","6","2020-11-06","0"
"40","34","37","14","7","2020-11-20","0"
"30","26","28","11","5","2020-12-04","0"
"30","26","28","11","5","2020-12-18","0"
"30","26","28","11","5","2021-01-01","0"
"32","27","30","11","6","2021-01-15","0"
"30","26","28","11","5","2021-01-29","0"
"26","22","24","9","5","2021-02-12","0"
"28","24","26","10","5","2021-02-26","0"
"28","24","26","10","5","2021-03-12","0"
"30","26","28","11","5","2021-03-26","0"
"28","24","26","10","5","2021-04-09","0"
"28","24","26","10","5","2021-04-23","0"
"30","26","28","11","5","2021-05-07","0"
"28","24","26","10","5","2021-05-21","0"
