"19","1773","date","other"
"11","4","2020-12-02","0"
"38","15","2020-12-16","0"
"33","13","2020-12-30","0"
"35","14","2021-01-13","0"
"33","13","2021-01-27","0"
"18","7","2021-02-10","0"
"33","13","2021-02-24","0"
"31","12","2021-03-10","0"
"31","12","2021-03-24","0"
"31","12","2021-04-07","0"
"31","12","2021-04-21","0"
"31","12","2021-05-05","0"
