"21","492","3799","4085","12095","date","other"
"12","12","4","4","","2017-03-31","0"
"22","22","9","8","","2017-04-14","0"
"22","22","9","7","","2017-04-28","0"
"22","22","9","7","","2017-05-12","0"
"22","22","9","7","","2017-05-26","0"
"22","22","10","8","","2017-06-09","0"
"22","22","10","8","","2017-06-23","0"
"22","22","10","9","","2017-07-07","0"
"20","20","9","8","","2017-07-21","0"
"19","19","9","8","","2017-08-04","0"
"19","19","9","8","","2017-08-18","0"
"13","13","6","6","","2017-09-01","0"
"14","14","6","6","","2017-09-15","0"
"16","16","7","7","","2017-09-29","0"
"16","16","7","7","","2017-10-13","0"
"16","16","7","7","","2017-10-27","0"
"14","14","6","6","","2017-11-10","0"
"14","14","6","6","","2017-11-24","0"
"14","14","6","6","","2017-12-08","0"
"16","16","7","6","","2017-12-22","0"
"17","17","8","7","","2018-01-05","0"
"14","14","6","6","","2018-01-19","0"
"14","14","6","6","","2018-02-02","0"
"13","13","6","6","","2018-02-16","0"
"13","13","6","6","","2018-03-02","0"
"13","13","6","6","","2018-03-16","0"
"11","11","6","5","","2018-03-30","0"
"16","16","8","7","","2018-04-13","0"
"22","22","12","10","","2018-04-27","0"
"22","22","12","10","","2018-05-11","0"
"22","22","12","10","","2018-05-25","0"
"20","20","11","9","","2018-06-08","0"
"22","22","12","10","","2018-06-22","0"
"22","22","12","10","","2018-07-06","0"
"22","22","12","10","","2018-07-20","0"
"22","22","12","10","","2018-08-03","0"
"22","22","12","10","","2018-08-17","0"
"22","22","12","10","","2018-08-31","0"
"22","22","12","10","","2018-09-14","0"
"22","22","12","10","","2018-09-28","0"
"22","22","12","10","","2018-10-12","0"
"22","22","12","10","","2018-10-26","0"
"22","22","12","10","","2018-11-09","0"
"22","22","12","10","","2018-11-23","0"
"22","22","12","10","","2018-12-07","0"
"22","22","12","10","3","2018-12-21","0"
"22","22","12","10","5","2019-01-04","0"
"20","20","11","9","5","2019-01-18","0"
"22","22","12","10","5","2019-02-01","0"
"22","22","12","10","5","2019-02-15","0"
"22","22","12","10","5","2019-03-01","0"
"11","11","6","5","3","2019-03-15","0"
"5","5","3","2","1","2019-03-29","0"
"20","20","11","9","6","2019-04-12","0"
"22","22","12","10","6","2019-04-26","0"
"6","6","3","3","2","2019-05-10","0"
"16","16","10","7","4","2019-05-24","0"
"22","22","14","10","6","2019-06-07","0"
"22","22","14","10","6","2019-06-21","0"
"20","20","13","9","7","2019-07-05","0"
"19","19","12","9","6","2019-07-19","0"
"22","22","14","10","7","2019-08-02","0"
"19","19","12","9","6","2019-08-16","0"
"22","22","14","10","7","2019-08-30","0"
"20","20","13","9","7","2019-09-13","0"
"22","22","14","10","7","2019-09-27","0"
"20","20","13","9","7","2019-10-11","0"
"25","25","16","11","8","2019-10-25","0"
"19","19","12","9","6","2019-11-08","0"
"20","20","13","9","7","2019-11-22","0"
"22","22","14","10","7","2019-12-06","0"
"22","22","14","10","7","2019-12-20","0"
"20","20","13","9","7","2020-01-03","0"
"20","20","13","9","7","2020-01-17","0"
"22","22","14","10","7","2020-01-31","0"
"22","22","14","10","7","2020-02-14","0"
"22","22","14","10","7","2020-02-28","0"
"20","20","13","9","7","2020-03-13","0"
"22","22","14","10","7","2020-03-27","0"
"24","24","15","11","8","2020-04-10","0"
"20","20","13","9","7","2020-04-24","0"
"22","22","14","10","7","2020-05-08","0"
"20","20","13","9","7","2020-05-22","0"
"24","24","15","11","8","2020-06-05","0"
"35","35","22","16","11","2020-06-19","0"
"24","24","15","11","8","2020-07-03","0"
"19","19","12","9","6","2020-07-17","0"
"24","24","15","11","8","2020-07-31","0"
"19","19","12","9","6","2020-08-14","0"
"22","22","14","10","7","2020-08-28","0"
"20","20","13","9","7","2020-09-11","0"
"22","22","14","10","7","2020-09-25","0"
"22","22","14","10","7","2020-10-09","0"
"28","28","18","13","9","2020-10-23","0"
"24","24","15","11","8","2020-11-06","0"
"25","25","16","11","8","2020-11-20","0"
"24","24","15","11","8","2020-12-04","0"
"24","24","15","11","8","2020-12-18","0"
"25","25","16","11","8","2021-01-01","0"
"22","22","14","10","7","2021-01-15","0"
"30","30","19","14","10","2021-01-29","0"
"13","13","8","6","4","2021-02-12","0"
"22","22","14","10","7","2021-02-26","0"
"24","24","15","11","8","2021-03-12","0"
"22","22","14","10","7","2021-03-26","0"
"22","22","14","10","7","2021-04-09","0"
"22","22","14","10","7","2021-04-23","0"
"22","22","14","10","7","2021-05-07","0"
"22","22","14","10","7","2021-05-21","0"
