"19","492","597","3968","4840","7368","date","other"
"5","5","5","2","2","2","2017-11-10","0"
"24","23","23","8","9","9","2017-11-24","0"
"24","23","23","8","9","9","2017-12-08","0"
"31","30","30","11","12","12","2017-12-22","0"
"22","21","21","8","9","8","2018-01-05","0"
"22","21","21","8","9","8","2018-01-19","0"
"24","24","24","9","10","9","2018-02-02","0"
"29","28","28","10","12","11","2018-02-16","0"
"24","24","24","9","10","9","2018-03-02","0"
"22","21","21","8","9","8","2018-03-16","0"
"22","21","21","8","9","8","2018-03-30","0"
"27","26","26","9","11","10","2018-04-13","0"
"34","33","33","12","14","13","2018-04-27","0"
"34","33","33","12","14","13","2018-05-11","0"
"34","33","33","12","14","13","2018-05-25","0"
"34","33","33","12","14","13","2018-06-08","0"
"34","33","33","12","14","13","2018-06-22","0"
"34","33","33","12","14","13","2018-07-06","0"
"34","33","33","13","14","13","2018-07-20","0"
"34","33","33","13","14","13","2018-08-03","0"
"34","33","33","13","14","13","2018-08-17","0"
"34","33","33","13","14","13","2018-08-31","0"
"34","33","33","13","14","13","2018-09-14","0"
"34","33","33","13","14","13","2018-09-28","0"
"34","33","33","13","14","13","2018-10-12","0"
"34","33","33","13","14","13","2018-10-26","0"
"34","33","33","13","14","13","2018-11-09","0"
"34","33","33","13","14","13","2018-11-23","0"
"34","33","33","13","14","13","2018-12-07","0"
"34","33","33","13","14","13","2018-12-21","0"
"34","33","33","13","14","13","2019-01-04","0"
"34","33","33","13","14","13","2019-01-18","0"
"34","33","33","13","14","13","2019-02-01","0"
"34","33","33","13","14","13","2019-02-15","0"
"34","33","33","13","14","13","2019-03-01","0"
"15","14","14","6","6","6","2019-03-15","0"
"5","5","5","2","2","2","2019-03-29","0"
"32","31","31","12","13","12","2019-04-12","0"
"34","33","33","13","14","13","2019-04-26","0"
"12","12","12","5","5","5","2019-05-10","0"
"24","24","24","9","11","9","2019-05-24","0"
"36","35","35","14","16","14","2019-06-07","0"
"34","33","33","13","15","13","2019-06-21","0"
"34","33","33","13","15","13","2019-07-05","0"
"39","38","38","15","17","15","2019-07-19","0"
"39","38","38","15","17","15","2019-08-02","0"
"29","28","28","11","13","11","2019-08-16","0"
"34","33","33","13","15","13","2019-08-30","0"
"34","33","33","13","15","13","2019-09-13","0"
"34","33","33","13","15","13","2019-09-27","0"
"29","28","28","11","13","11","2019-10-11","0"
"34","33","33","13","15","13","2019-10-25","0"
"34","33","33","13","15","13","2019-11-08","0"
"34","33","33","13","15","13","2019-11-22","0"
"32","31","31","12","14","12","2019-12-06","0"
"41","40","40","16","18","16","2019-12-20","0"
"39","38","38","15","17","15","2020-01-03","0"
"32","31","31","12","14","12","2020-01-17","0"
"39","38","38","15","17","15","2020-01-31","0"
"34","33","33","13","15","13","2020-02-14","0"
"34","33","33","13","15","13","2020-02-28","0"
"34","33","33","13","15","13","2020-03-13","0"
"34","33","33","13","15","13","2020-03-27","0"
"34","33","33","13","15","13","2020-04-10","0"
"32","31","31","12","14","12","2020-04-24","0"
"34","33","33","13","15","13","2020-05-08","0"
"32","31","31","12","14","12","2020-05-22","0"
"36","35","35","14","16","14","2020-06-05","0"
"34","33","33","13","15","13","2020-06-19","0"
"38","36","36","15","17","15","2020-07-03","0"
"33","32","32","13","15","13","2020-07-17","0"
"35","34","34","14","16","15","2020-07-31","0"
"33","32","32","13","15","14","2020-08-14","0"
"38","36","36","15","17","16","2020-08-28","0"
"38","36","36","15","17","16","2020-09-11","0"
"35","34","34","14","16","15","2020-09-25","0"
"38","36","36","15","17","16","2020-10-09","0"
"38","36","36","15","17","16","2020-10-23","0"
"35","34","34","14","16","15","2020-11-06","0"
"43","41","41","17","19","18","2020-11-20","0"
"40","39","39","16","18","17","2020-12-04","0"
"35","34","34","14","16","15","2020-12-18","0"
"45","44","44","18","21","19","2021-01-01","0"
"19","36","36","15","17","16","2021-01-15","0"
"18","41","41","17","19","18","2021-01-29","0"
"13","29","29","12","14","13","2021-02-12","0"
"18","41","41","17","19","18","2021-02-26","0"
"15","34","34","14","16","15","2021-03-12","0"
"15","34","34","14","16","15","2021-03-26","0"
"15","34","34","14","16","15","2021-04-09","0"
"30","36","36","15","17","16","2021-04-23","0"
"35","34","34","14","16","15","2021-05-07","0"
"35","34","34","14","16","15","2021-05-21","0"
