"19","492","1685","3841","3964","4136","4166","4345","4667","4840","7368","date","other"
"5","7","5","5","1","2","","","5","5","3","2018-03-14","0"
"8","11","8","8","2","4","","","8","9","4","2018-03-28","0"
"13","18","13","13","3","6","","","13","14","7","2018-04-11","0"
"20","30","21","21","5","10","","","20","22","11","2018-04-25","0"
"22","32","23","23","5","11","","","22","24","12","2018-05-09","0"
"22","32","23","23","5","11","","","22","24","12","2018-05-23","0"
"22","32","23","23","5","11","","","22","24","12","2018-06-06","0"
"22","32","23","23","6","11","","","22","24","12","2018-06-20","0"
"22","32","23","23","6","11","","","22","24","12","2018-07-04","0"
"22","32","23","23","6","11","","","22","24","12","2018-07-18","0"
"22","32","23","23","6","11","","","22","24","12","2018-08-01","0"
"22","32","23","23","6","11","","","22","24","12","2018-08-15","0"
"22","32","23","23","6","11","","","22","24","12","2018-08-29","0"
"22","32","23","23","6","11","","","22","24","12","2018-09-12","0"
"22","32","23","23","6","11","","","22","24","12","2018-09-26","0"
"22","32","23","23","6","11","","","22","24","12","2018-10-10","0"
"22","32","23","23","6","11","","","22","24","12","2018-10-24","0"
"22","32","23","23","6","11","","","22","24","12","2018-11-07","0"
"22","32","23","23","6","11","","","22","24","12","2018-11-21","0"
"22","32","23","23","6","11","","","22","24","12","2018-12-05","0"
"22","32","23","23","6","11","","","22","24","12","2018-12-19","0"
"22","32","23","23","6","11","","","22","24","12","2019-01-02","0"
"22","32","23","23","6","11","","","22","24","12","2019-01-16","0"
"22","32","23","23","6","11","","","22","24","12","2019-01-30","0"
"22","32","23","23","6","11","","","22","24","12","2019-02-13","0"
"22","32","23","23","6","11","","","22","24","12","2019-02-27","0"
"17","25","18","18","5","9","","","17","19","9","2019-03-13","0"
"3","5","3","3","1","2","","","3","3","2","2019-03-27","0"
"20","30","21","21","6","10","","","20","22","11","2019-04-10","0"
"22","32","23","23","6","11","","","22","24","12","2019-04-24","0"
"11","16","12","12","3","6","","","11","12","6","2019-05-08","0"
"14","21","15","15","4","7","","","14","15","8","2019-05-22","0"
"22","32","23","23","6","11","","","22","24","12","2019-06-05","0"
"24","34","25","25","6","12","","","24","26","13","2019-06-19","0"
"20","30","21","21","6","10","","","20","22","11","2019-07-03","0"
"25","37","26","26","7","13","","","25","27","14","2019-07-17","0"
"25","37","26","26","7","13","","","25","27","14","2019-07-31","0"
"17","25","18","18","5","9","","","17","19","9","2019-08-14","0"
"22","32","23","23","6","11","","","22","24","12","2019-08-28","0"
"20","30","21","21","6","10","","","20","22","11","2019-09-11","0"
"24","34","25","25","6","12","","","24","26","13","2019-09-25","0"
"22","32","23","23","6","11","","","22","24","12","2019-10-09","0"
"22","32","23","23","6","11","","","22","24","12","2019-10-23","0"
"20","30","21","21","6","10","","","20","22","11","2019-11-06","0"
"22","32","23","23","6","11","","","22","24","12","2019-11-20","0"
"22","32","23","23","6","11","","","22","24","12","2019-12-04","0"
"20","30","21","21","6","10","","","20","22","11","2019-12-18","0"
"24","34","25","25","7","12","","","24","26","13","2020-01-01","0"
"27","39","28","28","9","13","","","27","29","15","2020-01-15","0"
"24","34","25","25","8","12","","","24","26","13","2020-01-29","0"
"20","30","21","21","7","10","","","20","22","11","2020-02-12","0"
"24","34","25","25","8","12","","","24","26","13","2020-02-26","0"
"27","39","28","28","9","13","","","27","29","15","2020-03-11","0"
"19","27","20","20","6","9","","","19","21","10","2020-03-25","0"
"25","35","23","23","7","11","3","3","16","24","12","2020-04-08","0"
"37","48","26","26","8","13","11","11","","27","14","2020-04-22","0"
"34","45","25","25","8","12","11","11","","26","13","2020-05-06","0"
"32","42","23","23","7","11","10","10","","24","12","2020-05-20","0"
"37","48","26","26","8","13","11","11","","27","14","2020-06-03","0"
"32","42","23","23","7","11","10","10","","24","12","2020-06-17","0"
"32","42","23","23","7","11","10","10","","24","12","2020-07-01","0"
"30","39","21","21","7","10","9","9","","22","11","2020-07-15","0"
"34","46","25","25","8","12","11","11","","26","13","2020-07-29","0"
"27","37","20","20","6","9","9","9","","21","10","2020-08-12","0"
"32","43","23","23","7","11","10","10","","24","12","2020-08-26","0"
"27","37","20","20","6","9","9","9","","21","10","2020-09-09","0"
"32","43","23","23","7","11","10","10","","24","12","2020-09-23","0"
"32","43","23","23","7","11","10","10","","24","12","2020-10-07","0"
"32","43","23","23","7","11","10","10","","24","12","2020-10-21","0"
"37","49","26","26","8","13","11","11","","27","14","2020-11-04","0"
"39","52","28","28","9","13","12","12","","29","15","2020-11-18","0"
"48","65","35","35","11","17","15","15","","36","18","2020-12-02","0"
"37","49","26","26","8","13","11","11","","27","14","2020-12-16","0"
"34","46","25","25","8","12","11","11","","26","13","2020-12-30","0"
"37","49","26","26","8","13","11","11","","27","14","2021-01-13","0"
"41","55","30","30","9","14","13","13","","31","15","2021-01-27","0"
"25","34","18","18","6","9","8","8","","19","9","2021-02-10","0"
"34","46","25","25","8","12","11","11","","26","13","2021-02-24","0"
"32","43","23","23","7","11","10","10","","24","12","2021-03-10","0"
"32","43","23","23","7","11","10","10","","24","12","2021-03-24","0"
"32","43","23","23","7","11","10","10","","24","12","2021-04-07","0"
"32","43","23","23","7","11","10","10","","24","12","2021-04-21","0"
"32","43","23","23","7","11","10","10","","24","12","2021-05-05","0"
"32","43","23","23","7","11","10","10","","24","12","2021-05-19","0"
