"21","492","3799","4085","4947","date","other"
"20","22","8","8","","2017-06-23","0"
"22","25","11","10","","2017-07-07","0"
"20","23","11","11","","2017-07-21","0"
"19","21","11","10","","2017-08-04","0"
"19","21","11","10","","2017-08-18","0"
"11","13","7","6","","2017-09-01","0"
"17","20","11","9","","2017-09-15","0"
"16","18","10","9","","2017-09-29","0"
"20","22","14","11","","2017-10-13","0"
"15","17","10","9","","2017-10-27","0"
"13","15","9","8","","2017-11-10","0"
"15","17","10","9","","2017-11-24","0"
"15","17","10","9","","2017-12-08","0"
"15","17","10","9","","2017-12-22","0"
"15","17","10","9","","2018-01-05","0"
"12","13","8","7","","2018-01-19","0"
"15","17","11","10","","2018-02-02","0"
"17","20","13","11","","2018-02-16","0"
"14","16","10","9","","2018-03-02","0"
"12","14","9","8","","2018-03-16","0"
"15","18","12","10","","2018-03-30","0"
"15","18","12","10","","2018-04-13","0"
"24","29","19","16","","2018-04-27","0"
"24","29","19","16","","2018-05-11","0"
"24","29","19","16","","2018-05-25","0"
"24","29","19","16","","2018-06-08","0"
"24","29","19","16","","2018-06-22","0"
"24","29","19","16","","2018-07-06","0"
"24","29","19","16","","2018-07-20","0"
"24","29","19","16","0","2018-08-03","0"
"24","29","19","16","5","2018-08-17","0"
"24","29","19","16","5","2018-08-31","0"
"24","29","19","16","5","2018-09-14","0"
"24","29","19","16","5","2018-09-28","0"
"24","29","19","16","5","2018-10-12","0"
"24","29","19","16","5","2018-10-26","0"
"24","29","19","16","5","2018-11-09","0"
"24","29","19","16","5","2018-11-23","0"
"24","29","19","16","5","2018-12-07","0"
"24","29","19","16","5","2018-12-21","0"
"24","29","19","16","5","2019-01-04","0"
"24","29","19","16","5","2019-01-18","0"
"24","29","19","16","5","2019-02-01","0"
"24","29","19","16","5","2019-02-15","0"
"24","29","19","16","5","2019-03-01","0"
"15","19","12","10","3","2019-03-15","0"
"7","8","6","5","1","2019-03-29","0"
"21","25","17","14","4","2019-04-12","0"
"24","29","20","16","5","2019-04-26","0"
"7","8","6","5","1","2019-05-10","0"
"21","25","17","14","5","2019-05-24","0"
"24","29","20","16","6","2019-06-07","0"
"24","29","20","16","6","2019-06-21","0"
"26","31","21","17","6","2019-07-05","0"
"26","31","21","17","6","2019-07-19","0"
"22","27","19","15","6","2019-08-02","0"
"27","33","23","18","7","2019-08-16","0"
"22","27","19","15","6","2019-08-30","0"
"22","27","19","15","6","2019-09-13","0"
"24","29","20","16","6","2019-09-27","0"
"26","31","21","17","6","2019-10-11","0"
"24","29","20","16","6","2019-10-25","0"
"21","25","17","14","5","2019-11-08","0"
"26","31","21","17","6","2019-11-22","0"
"26","31","21","17","6","2019-12-06","0"
"24","29","20","16","6","2019-12-20","0"
"19","23","16","13","5","2020-01-03","0"
"27","33","23","18","7","2020-01-17","0"
"27","32","22","18","7","2020-01-31","0"
"25","30","21","17","7","2020-02-14","0"
"23","28","20","16","7","2020-02-28","0"
"25","30","21","17","7","2020-03-13","0"
"25","30","21","17","7","2020-03-27","0"
"29","34","24","19","8","2020-04-10","0"
"29","34","24","19","8","2020-04-24","0"
"27","32","23","18","8","2020-05-08","0"
"27","32","23","18","8","2020-05-22","0"
"27","32","23","18","8","2020-06-05","0"
"25","30","21","17","7","2020-06-19","0"
"25","30","21","17","7","2020-07-03","0"
"23","28","20","16","7","2020-07-17","0"
"27","32","23","18","8","2020-07-31","0"
"21","26","18","15","6","2020-08-14","0"
"32","39","27","22","9","2020-08-28","0"
"36","43","30","24","10","2020-09-11","0"
"29","34","24","19","8","2020-09-25","0"
"27","32","23","18","8","2020-10-09","0"
"27","32","23","18","8","2020-10-23","0"
"32","39","27","22","9","2020-11-06","0"
"29","34","24","19","8","2020-11-20","0"
"36","43","30","24","10","2020-12-04","0"
"29","34","24","19","8","2020-12-18","0"
"32","39","27","22","10","2021-01-01","0"
"29","34","24","19","9","2021-01-15","0"
"27","32","23","18","9","2021-01-29","0"
"29","34","24","19","9","2021-02-12","0"
"25","30","21","17","8","2021-02-26","0"
"27","32","23","18","9","2021-03-12","0"
"25","30","21","17","8","2021-03-26","0"
"25","30","21","17","8","2021-04-09","0"
"26","31","22","18","9","2021-04-23","0"
"28","33","24","19","10","2021-05-07","0"
"26","31","22","18","9","2021-05-21","0"
