"113","492","1716","3964","date","other"
"26","22","","","2017-07-21","0"
"26","22","","","2017-08-04","0"
"27","22","","3","2017-08-18","0"
"16","13","","3","2017-09-01","0"
"18","15","","3","2017-09-15","0"
"20","17","","3","2017-09-29","0"
"20","17","","3","2017-10-13","0"
"20","17","","3","2017-10-27","0"
"16","13","","3","2017-11-10","0"
"16","13","","3","2017-11-24","0"
"20","17","","3","2017-12-08","0"
"20","17","1","3","2017-12-22","0"
"18","15","3","3","2018-01-05","0"
"20","17","3","3","2018-01-19","0"
"18","15","3","3","2018-02-02","0"
"20","17","3","3","2018-02-16","0"
"24","20","4","4","2018-03-02","0"
"18","15","3","3","2018-03-16","0"
"18","15","3","3","2018-03-30","0"
"20","17","3","3","2018-04-13","0"
"33","28","5","5","2018-04-27","0"
"31","26","5","5","2018-05-11","0"
"31","26","5","5","2018-05-25","0"
"31","26","5","5","2018-06-08","0"
"31","26","5","5","2018-06-22","0"
"31","26","5","5","2018-07-06","0"
"31","26","5","5","2018-07-20","0"
"31","26","5","5","2018-08-03","0"
"31","26","5","5","2018-08-17","0"
"31","26","5","5","2018-08-31","0"
"31","26","5","5","2018-09-14","0"
"31","26","5","5","2018-09-28","0"
"31","26","5","5","2018-10-12","0"
"31","26","5","5","2018-10-26","0"
"31","26","5","5","2018-11-09","0"
"31","26","5","5","2018-11-23","0"
"31","26","5","5","2018-12-07","0"
"31","26","5","5","2018-12-21","0"
"31","26","5","5","2019-01-04","0"
"33","28","5","5","2019-01-18","0"
"31","26","5","5","2019-02-01","0"
"31","26","5","5","2019-02-15","0"
"31","26","5","5","2019-03-01","0"
"13","11","2","2","2019-03-15","0"
"7","6","1","1","2019-03-29","0"
"29","24","5","5","2019-04-12","0"
"31","26","5","5","2019-04-26","0"
"9","7","1","1","2019-05-10","0"
"22","19","4","4","2019-05-24","0"
"38","32","6","6","2019-06-07","0"
"31","26","5","5","2019-06-21","0"
"33","28","5","5","2019-07-05","0"
"35","30","6","6","2019-07-19","0"
"35","30","6","6","2019-08-02","0"
"27","22","4","4","2019-08-16","0"
"29","24","5","5","2019-08-30","0"
"29","24","5","5","2019-09-13","0"
"33","28","5","5","2019-09-27","0"
"33","28","5","5","2019-10-11","0"
"31","26","5","5","2019-10-25","0"
"27","22","4","4","2019-11-08","0"
"31","26","5","5","2019-11-22","0"
"33","28","5","5","2019-12-06","0"
"40","33","6","6","2019-12-20","0"
"24","20","4","4","2020-01-03","0"
"31","26","5","5","2020-01-17","0"
"31","26","5","5","2020-01-31","0"
"31","26","5","5","2020-02-14","0"
"29","24","5","5","2020-02-28","0"
"33","28","5","5","2020-03-13","0"
"31","26","5","5","2020-03-27","0"
"33","28","5","5","2020-04-10","0"
"33","28","5","5","2020-04-24","0"
"31","26","5","5","2020-05-08","0"
"31","26","5","5","2020-05-22","0"
"35","30","6","6","2020-06-05","0"
"31","26","5","5","2020-06-19","0"
"31","26","5","5","2020-07-03","0"
"35","30","6","6","2020-07-17","0"
"29","24","5","5","2020-07-31","0"
"29","24","5","5","2020-08-14","0"
"31","26","5","5","2020-08-28","0"
"33","28","5","5","2020-09-11","0"
"31","26","5","5","2020-09-25","0"
"33","28","5","5","2020-10-09","0"
"33","28","5","5","2020-10-23","0"
"35","30","6","6","2020-11-06","0"
"35","30","6","6","2020-11-20","0"
"38","32","6","6","2020-12-04","0"
"33","28","5","5","2020-12-18","0"
"38","32","6","6","2021-01-01","0"
"35","30","6","6","2021-01-15","0"
"31","26","5","5","2021-01-29","0"
"24","20","4","4","2021-02-12","0"
"31","26","5","5","2021-02-26","0"
"33","28","5","5","2021-03-12","0"
"31","26","5","5","2021-03-26","0"
"35","30","6","6","2021-04-09","0"
"33","28","5","5","2021-04-23","0"
"31","26","5","5","2021-05-07","0"
"33","28","5","5","2021-05-21","0"
