"9","19","21","128","492","597","date","other"
"9","10","9","9","10","9","2018-03-14","0"
"20","23","21","22","23","21","2018-03-28","0"
"20","23","21","22","23","21","2018-04-11","0"
"20","23","21","22","23","21","2018-04-25","0"
"20","23","21","22","23","21","2018-05-09","0"
"20","23","21","22","23","21","2018-05-23","0"
"20","23","21","22","23","21","2018-06-06","0"
"20","23","21","22","23","21","2018-06-20","0"
"20","23","21","22","23","21","2018-07-04","0"
"20","23","21","22","23","21","2018-07-18","0"
"20","23","21","22","23","21","2018-08-01","0"
"20","23","21","22","23","21","2018-08-15","0"
"20","23","21","22","23","21","2018-08-29","0"
"20","23","21","22","23","21","2018-09-12","0"
"20","23","21","22","23","21","2018-09-26","0"
"20","23","21","22","23","21","2018-10-10","0"
"20","23","21","22","23","21","2018-10-24","0"
"20","23","21","22","23","21","2018-11-07","0"
"20","23","21","22","23","21","2018-11-21","0"
"20","23","21","22","23","21","2018-12-05","0"
"20","23","21","22","23","21","2018-12-19","0"
"20","23","21","22","23","21","2019-01-02","0"
"20","23","21","22","23","21","2019-01-16","0"
"20","23","21","22","23","21","2019-01-30","0"
"20","23","21","22","23","21","2019-02-13","0"
"20","23","21","22","23","21","2019-02-27","0"
"20","23","21","22","23","21","2019-03-13","0"
"17","20","18","19","20","18","2019-03-27","0"
"20","23","21","22","23","21","2019-04-10","0"
"20","23","21","22","23","21","2019-04-24","0"
"10","12","11","11","12","11","2019-05-08","0"
"10","12","11","11","12","11","2019-05-22","0"
"21","25","23","24","25","23","2019-06-05","0"
"19","21","20","20","21","20","2019-06-19","0"
"20","23","21","22","23","21","2019-07-03","0"
"23","26","24","25","26","24","2019-07-17","0"
"21","25","23","24","25","23","2019-07-31","0"
"19","21","20","20","21","20","2019-08-14","0"
"21","25","23","24","25","23","2019-08-28","0"
"21","25","23","24","25","23","2019-09-11","0"
"23","26","24","25","26","24","2019-09-25","0"
"24","28","26","27","28","26","2019-10-09","0"
"17","20","18","19","20","18","2019-10-23","0"
"20","23","21","22","23","21","2019-11-06","0"
"21","25","23","24","25","23","2019-11-20","0"
"24","28","26","27","28","26","2019-12-04","0"
"24","28","26","27","28","26","2019-12-18","0"
"21","25","23","24","25","23","2020-01-01","0"
"31","36","33","35","36","33","2020-01-15","0"
"26","30","27","28","30","27","2020-01-29","0"
"21","25","23","24","25","23","2020-02-12","0"
"26","30","27","28","30","27","2020-02-26","0"
"23","26","24","25","26","24","2020-03-11","0"
"23","26","24","25","26","24","2020-03-25","0"
"17","20","18","19","20","18","2020-04-08","0"
"20","23","21","22","23","21","2020-04-22","0"
"23","26","24","25","26","24","2020-05-06","0"
"20","23","21","22","23","21","2020-05-20","0"
"26","30","27","28","30","27","2020-06-03","0"
"20","23","21","22","23","21","2020-06-17","0"
"24","28","26","27","28","26","2020-07-01","0"
"26","30","27","28","30","27","2020-07-15","0"
"26","30","27","28","30","27","2020-07-29","0"
"20","23","21","22","23","21","2020-08-12","0"
"29","33","30","31","33","30","2020-08-26","0"
"24","28","26","27","28","26","2020-09-09","0"
"24","28","26","27","28","26","2020-09-23","0"
"24","28","26","27","28","26","2020-10-07","0"
"27","31","29","30","31","29","2020-10-21","0"
"30","35","32","33","35","32","2020-11-04","0"
"27","31","29","30","31","29","2020-11-18","0"
"27","31","29","30","31","29","2020-12-02","0"
"24","28","26","27","28","26","2020-12-16","0"
"26","30","27","28","30","27","2020-12-30","0"
"23","26","24","25","26","24","2021-01-13","0"
"30","35","32","33","35","32","2021-01-27","0"
"16","18","17","17","18","17","2021-02-10","0"
"26","30","27","28","30","27","2021-02-24","0"
"20","23","21","22","23","21","2021-03-10","0"
"20","23","21","22","23","21","2021-03-24","0"
"20","23","21","22","23","21","2021-04-07","0"
"20","23","21","22","23","21","2021-04-21","0"
"20","23","21","22","23","21","2021-05-05","0"
"20","23","21","22","23","21","2021-05-19","0"
