"1663","1774","4345","4667","date","other"
"","","3","3","2017-10-12","0"
"","","14","14","2017-10-26","0"
"","","13","13","2017-11-09","0"
"","","16","16","2017-11-23","0"
"3","","19","19","2017-12-07","0"
"5","","22","22","2017-12-21","0"
"5","","20","20","2018-01-04","0"
"5","","20","20","2018-01-18","0"
"6","","22","22","2018-02-01","0"
"6","","20","20","2018-02-15","0"
"8","","23","23","2018-03-01","0"
"8","","21","21","2018-03-15","0"
"9","","23","23","2018-03-29","0"
"9","","23","23","2018-04-12","0"
"9","","23","23","2018-04-26","0"
"9","","23","23","2018-05-10","0"
"9","0","23","23","2018-05-24","0"
"11","5","24","24","2018-06-07","0"
"11","5","24","23","2018-06-21","0"
"11","5","24","23","2018-07-05","0"
"11","5","24","23","2018-07-19","0"
"11","5","24","23","2018-08-02","0"
"11","5","24","23","2018-08-16","0"
"11","5","24","23","2018-08-30","0"
"11","5","24","23","2018-09-13","0"
"11","5","24","23","2018-09-27","0"
"11","5","24","23","2018-10-11","0"
"11","5","24","23","2018-10-25","0"
"11","5","24","23","2018-11-08","0"
"11","5","24","23","2018-11-22","0"
"11","5","24","23","2018-12-06","0"
"11","5","24","23","2018-12-20","0"
"11","5","24","23","2019-01-03","0"
"12","6","25","24","2019-01-17","0"
"12","6","25","24","2019-01-31","0"
"12","6","25","24","2019-02-14","0"
"12","6","25","24","2019-02-28","0"
"12","6","25","24","2019-03-14","0"
"12","6","25","24","2019-03-28","0"
"12","6","25","24","2019-04-11","0"
"12","6","25","24","2019-04-25","0"
"5","3","11","10","2019-05-09","0"
"8","5","15","15","2019-05-23","0"
"13","8","26","26","2019-06-06","0"
"12","7","24","24","2019-06-20","0"
"12","7","24","24","2019-07-04","0"
"12","7","24","24","2019-07-18","0"
"12","7","24","24","2019-08-01","0"
"13","8","26","26","2019-08-15","0"
"14","8","27","27","2019-08-29","0"
"12","7","24","24","2019-09-12","0"
"14","8","27","27","2019-09-26","0"
"12","7","24","24","2019-10-10","0"
"11","7","22","22","2019-10-24","0"
"12","7","24","24","2019-11-07","0"
"12","7","24","24","2019-11-21","0"
"12","7","24","24","2019-12-05","0"
"19","11","38","38","2019-12-19","0"
"11","7","22","22","2020-01-02","0"
"13","8","26","26","2020-01-16","0"
"14","9","26","26","2020-01-30","0"
"16","10","29","29","2020-02-13","0"
"15","9","27","27","2020-02-27","0"
"17","10","31","31","2020-03-12","0"
"16","10","29","29","2020-03-26","0"
"12","7","22","22","2020-04-09","0"
"14","9","26","26","2020-04-23","0"
"13","8","24","24","2020-05-07","0"
"13","8","24","24","2020-05-21","0"
"13","8","24","24","2020-06-04","0"
"14","9","26","26","2020-06-18","0"
"15","9","27","27","2020-07-02","0"
"12","7","22","22","2020-07-16","0"
"14","8","24","24","2020-07-30","0"
"12","7","21","21","2020-08-13","0"
"14","8","24","24","2020-08-27","0"
"20","11","34","34","2020-09-10","0"
"16","9","27","27","2020-09-24","0"
"18","10","31","31","2020-10-08","0"
"14","8","24","24","2020-10-22","0"
"15","9","26","26","2020-11-05","0"
"18","10","30","30","2020-11-19","0"
"22","14","34","34","2020-12-03","0"
"16","10","25","25","2020-12-17","0"
"18","11","29","29","2020-12-31","0"
"21","13","32","32","2021-01-14","0"
"17","11","27","27","2021-01-28","0"
"10","6","16","16","2021-02-11","0"
"18","11","29","29","2021-02-25","0"
"16","10","25","25","2021-03-11","0"
"16","10","25","25","2021-03-25","0"
"16","10","25","25","2021-04-08","0"
"17","11","27","27","2021-04-22","0"
"16","10","25","25","2021-05-06","0"
"16","10","25","25","2021-05-20","0"
