"9","122","492","493","599","1695","3859","4166","4172","4202","4695","12472","date","other"
"15","15","14","17","15","","","","","5","5","","2017-06-23","0"
"37","37","34","42","38","","","","3","15","16","","2017-07-07","0"
"39","39","36","46","41","","","","10","18","19","","2017-07-21","0"
"34","34","32","40","36","","","","9","16","17","","2017-08-04","0"
"35","35","32","41","36","","","","9","17","17","","2017-08-18","0"
"21","21","19","24","22","","","","5","10","11","","2017-09-01","0"
"27","26","24","31","28","","","","7","13","14","","2017-09-15","0"
"36","35","32","41","37","","","","10","17","18","","2017-09-29","0"
"33","32","29","38","34","","","","9","16","17","","2017-10-13","0"
"30","29","26","34","31","","","","9","14","16","","2017-10-27","0"
"33","32","29","38","34","","","","9","16","17","","2017-11-10","0"
"34","33","30","38","35","","","","9","16","18","","2017-11-24","0"
"31","30","27","35","31","","","","9","15","16","","2017-12-08","0"
"38","36","33","43","38","","","","10","19","20","","2017-12-22","0"
"39","36","33","43","39","","","","10","19","21","","2018-01-05","0"
"39","36","33","43","39","","","","10","19","21","","2018-01-19","0"
"29","27","24","32","29","","","","8","14","15","","2018-02-02","0"
"39","36","33","43","39","","","","10","19","21","","2018-02-16","0"
"35","33","30","39","35","","","","9","17","19","","2018-03-02","0"
"32","30","27","36","32","","","","9","16","17","","2018-03-16","0"
"35","33","30","39","35","","","","9","17","19","","2018-03-30","0"
"35","34","30","40","36","","","","9","18","19","","2018-04-13","0"
"46","45","39","52","47","","","","13","24","26","","2018-04-27","0"
"49","48","42","56","50","","","","14","27","28","","2018-05-11","0"
"46","45","39","52","47","","","","13","25","26","","2018-05-25","0"
"47","46","40","53","48","","","","14","26","27","","2018-06-08","0"
"47","46","40","53","48","","","","14","26","27","","2018-06-22","0"
"48","47","40","56","50","","","","15","26","27","","2018-07-06","0"
"47","48","40","98","51","","","","15","27","27","","2018-07-20","0"
"47","48","40","99","52","","","","15","27","27","","2018-08-03","0"
"47","48","40","99","52","","","","17","28","29","","2018-08-17","0"
"47","48","40","99","52","","","","17","28","29","","2018-08-31","0"
"47","48","40","99","52","","","","17","28","29","","2018-09-14","0"
"47","48","40","99","52","","","","17","28","29","","2018-09-28","0"
"47","48","40","99","52","","","","17","28","29","","2018-10-12","0"
"48","49","41","100","53","","","","18","29","30","","2018-10-26","0"
"48","49","41","101","53","","","","18","29","31","","2018-11-09","0"
"48","49","41","101","53","","","","18","29","31","","2018-11-23","0"
"49","50","41","102","54","","","","18","30","32","","2018-12-07","0"
"49","50","41","102","54","","","","18","31","32","","2018-12-21","0"
"49","50","41","102","54","","","","18","31","32","","2019-01-04","0"
"49","50","41","102","54","","","","18","31","32","","2019-01-18","0"
"49","50","41","102","54","","","","18","31","32","","2019-02-01","0"
"49","50","41","102","54","","","","18","31","32","","2019-02-15","0"
"49","50","41","102","54","","","","18","31","32","","2019-03-01","0"
"46","46","38","95","50","","1","1","17","29","30","","2019-03-15","0"
"32","32","26","66","35","","4","3","12","20","21","","2019-03-29","0"
"49","50","41","102","54","","6","5","19","31","33","","2019-04-12","0"
"49","50","41","102","54","","6","5","20","32","34","","2019-04-26","0"
"14","14","12","29","15","","2","1","6","9","10","","2019-05-10","0"
"39","41","32","82","44","","6","4","16","25","27","","2019-05-24","0"
"50","52","41","104","56","","7","5","20","32","34","","2019-06-07","0"
"54","56","44","111","60","","8","5","21","34","36","","2019-06-21","0"
"54","56","44","111","60","","8","5","21","34","36","","2019-07-05","0"
"50","52","41","104","56","","7","5","20","32","34","","2019-07-19","0"
"46","48","38","97","52","","7","5","19","30","32","","2019-08-02","0"
"50","52","41","104","56","","7","5","20","32","34","","2019-08-16","0"
"46","48","38","97","52","","7","5","19","30","33","","2019-08-30","0"
