"21","597","1738","date","other"
"24","25","6","2020-10-21","0"
"29","30","7","2020-11-04","0"
"29","30","7","2020-11-18","0"
"33","35","8","2020-12-02","0"
"26","27","6","2020-12-16","0"
"20","20","5","2020-12-30","0"
"24","25","6","2021-01-13","0"
"26","27","6","2021-01-27","0"
"14","14","3","2021-02-10","0"
"23","24","5","2021-02-24","0"
"21","22","5","2021-03-10","0"
"21","22","5","2021-03-24","0"
"21","22","5","2021-04-07","0"
"21","22","5","2021-04-21","0"
"21","22","5","2021-05-05","0"
"21","22","5","2021-05-19","0"
