"492","1742","3799","4085","7208","date","other"
"5","2","2","2","1","2017-08-31","0"
"18","7","10","8","3","2017-09-14","0"
"24","10","13","11","5","2017-09-28","0"
"22","9","12","10","4","2017-10-12","0"
"18","7","10","8","3","2017-10-26","0"
"24","10","13","11","5","2017-11-09","0"
"24","10","14","11","5","2017-11-23","0"
"20","8","12","9","5","2017-12-07","0"
"18","8","11","8","4","2017-12-21","0"
"18","8","11","9","5","2018-01-04","0"
"18","8","11","9","5","2018-01-18","0"
"21","9","12","10","5","2018-02-01","0"
"23","10","14","11","6","2018-02-15","0"
"21","9","12","10","5","2018-03-01","0"
"17","7","10","8","5","2018-03-15","0"
"19","8","11","9","5","2018-03-29","0"
"24","10","14","11","6","2018-04-12","0"
"33","14","20","16","9","2018-04-26","0"
"33","14","20","16","9","2018-05-10","0"
"33","14","20","16","9","2018-05-24","0"
"33","14","20","16","9","2018-06-07","0"
"33","14","20","16","9","2018-06-21","0"
"33","14","20","16","9","2018-07-05","0"
"33","14","20","16","9","2018-07-19","0"
"33","14","20","16","9","2018-08-02","0"
"33","14","20","16","9","2018-08-16","0"
"33","14","20","16","9","2018-08-30","0"
"33","14","20","16","9","2018-09-13","0"
"33","14","20","16","9","2018-09-27","0"
"33","14","20","16","9","2018-10-11","0"
"33","14","20","16","9","2018-10-25","0"
"33","14","20","16","9","2018-11-08","0"
"33","14","20","16","9","2018-11-22","0"
"33","14","20","16","9","2018-12-06","0"
"33","14","20","16","9","2018-12-20","0"
"33","14","20","16","9","2019-01-03","0"
"33","14","20","16","9","2019-01-17","0"
"33","14","20","16","9","2019-01-31","0"
"33","14","20","16","9","2019-02-14","0"
"33","14","20","16","9","2019-02-28","0"
"19","8","11","9","5","2019-03-14","0"
"5","2","3","2","1","2019-03-28","0"
"31","13","19","15","8","2019-04-11","0"
"33","14","20","16","9","2019-04-25","0"
"14","6","9","7","4","2019-05-09","0"
"21","9","13","10","6","2019-05-23","0"
"33","14","20","16","10","2019-06-06","0"
"31","13","19","15","9","2019-06-20","0"
"31","13","19","15","9","2019-07-04","0"
"38","16","23","18","11","2019-07-18","0"
"38","16","23","18","11","2019-08-01","0"
"26","11","16","13","8","2019-08-15","0"
"35","15","21","17","11","2019-08-29","0"
"31","13","19","15","9","2019-09-12","0"
"35","15","21","17","11","2019-09-26","0"
"33","14","20","16","10","2019-10-10","0"
"33","14","20","16","10","2019-10-24","0"
"31","14","20","16","10","2019-11-07","0"
"35","16","23","18","12","2019-11-21","0"
"35","16","23","18","12","2019-12-05","0"
"42","19","27","22","14","2019-12-19","0"
"28","13","18","15","9","2020-01-02","0"
"38","17","24","19","13","2020-01-16","0"
"33","15","21","17","11","2020-01-30","0"
"38","17","24","19","13","2020-02-13","0"
"38","17","24","19","13","2020-02-27","0"
"38","17","24","19","13","2020-03-12","0"
"29","13","19","15","10","2020-03-26","0"
"34","15","22","17","12","2020-04-09","0"
"41","18","27","21","15","2020-04-23","0"
"36","16","24","18","13","2020-05-07","0"
"32","14","20","16","11","2020-05-21","0"
"39","17","25","19","14","2020-06-04","0"
"34","15","22","17","12","2020-06-18","0"
"36","16","24","18","13","2020-07-02","0"
"29","13","19","15","10","2020-07-16","0"
"41","18","27","21","15","2020-07-30","0"
"39","17","25","19","14","2020-08-13","0"
"34","15","22","17","12","2020-08-27","0"
"36","16","24","18","13","2020-09-10","0"
"34","15","22","17","12","2020-09-24","0"
"34","15","22","17","12","2020-10-08","0"
"46","20","30","23","16","2020-10-22","0"
"44","19","28","22","15","2020-11-05","0"
"36","16","24","18","13","2020-11-19","0"
"56","25","36","28","20","2020-12-03","0"
"36","16","24","18","13","2020-12-17","0"
"34","15","22","17","12","2020-12-31","0"
"41","18","27","21","15","2021-01-14","0"
"49","21","31","24","17","2021-01-28","0"
"32","14","20","16","11","2021-02-11","0"
"39","17","25","19","14","2021-02-25","0"
"34","15","22","17","12","2021-03-11","0"
"34","15","22","17","12","2021-03-25","0"
"34","15","22","17","12","2021-04-08","0"
"34","15","22","17","12","2021-04-22","0"
"34","15","22","17","12","2021-05-06","0"
"34","15","22","17","12","2021-05-20","0"
