"113","597","599","21978","999999","date","other"
"21","19","19","7","1","2017-06-22","0"
"25","22","22","8","1","2017-07-06","0"
"23","20","20","7","1","2017-07-20","0"
"21","19","19","7","1","2017-08-03","0"
"23","20","20","7","1","2017-08-17","0"
"11","9","9","3","1","2017-08-31","0"
"20","17","17","6","1","2017-09-14","0"
"13","11","11","4","1","2017-09-28","0"
"20","17","17","6","1","2017-10-12","0"
"13","11","11","4","1","2017-10-26","0"
"13","11","11","4","1","2017-11-09","0"
"16","14","14","5","1","2017-11-23","0"
"13","11","11","4","0","2017-12-07","0"
"16","14","14","5","","2017-12-21","0"
"14","13","13","5","","2018-01-04","0"
"14","13","13","5","","2018-01-18","0"
"13","11","11","4","","2018-02-01","0"
"14","13","13","5","","2018-02-15","0"
"16","14","14","5","","2018-03-01","0"
"16","14","14","5","","2018-03-15","0"
"13","11","11","4","","2018-03-29","0"
"16","14","14","5","","2018-04-12","0"
"25","22","22","8","","2018-04-26","0"
"25","22","22","8","","2018-05-10","0"
"25","22","22","9","","2018-05-24","0"
"23","20","20","8","","2018-06-07","0"
"25","22","22","9","","2018-06-21","0"
"25","22","22","9","","2018-07-05","0"
"25","22","22","9","","2018-07-19","0"
"25","22","22","9","","2018-08-02","0"
"25","22","22","9","","2018-08-16","0"
"25","22","22","9","","2018-08-30","0"
"25","22","22","9","","2018-09-13","0"
"25","22","22","9","","2018-09-27","0"
"25","22","22","9","","2018-10-11","0"
"25","22","22","9","","2018-10-25","0"
"25","22","22","9","","2018-11-08","0"
"25","22","22","9","","2018-11-22","0"
"25","22","22","9","","2018-12-06","0"
"25","22","22","9","","2018-12-20","0"
"25","22","22","9","","2019-01-03","0"
"25","22","22","9","","2019-01-17","0"
"25","22","22","9","","2019-01-31","0"
"25","22","22","9","","2019-02-14","0"
"25","22","22","9","","2019-02-28","0"
"11","9","9","4","","2019-03-14","0"
"4","3","3","1","","2019-03-28","0"
"23","20","20","8","","2019-04-11","0"
"25","22","22","10","","2019-04-25","0"
"9","8","8","4","","2019-05-09","0"
"16","14","14","7","","2019-05-23","0"
"30","27","27","13","","2019-06-06","0"
"25","22","22","11","","2019-06-20","0"
"25","22","22","11","","2019-07-04","0"
"25","22","22","11","","2019-07-18","0"
"25","22","22","11","","2019-08-01","0"
"23","20","20","10","","2019-08-15","0"
"27","24","24","12","","2019-08-29","0"
"23","20","20","10","","2019-09-12","0"
"27","24","24","12","","2019-09-26","0"
"23","20","20","10","","2019-10-10","0"
"29","25","25","13","","2019-10-24","0"
"21","19","19","9","","2019-11-07","0"
"23","20","20","10","","2019-11-21","0"
"25","22","22","12","","2019-12-05","0"
"25","22","22","12","","2019-12-19","0"
"29","25","25","14","","2020-01-02","0"
"27","24","24","13","","2020-01-16","0"
"25","22","22","12","","2020-01-30","0"
"25","22","22","12","","2020-02-13","0"
"25","22","22","12","","2020-02-27","0"
"25","22","22","12","","2020-03-12","0"
"32","28","28","15","","2020-03-26","0"
"27","24","24","13","","2020-04-09","0"
"25","22","22","12","","2020-04-23","0"
"29","25","25","14","","2020-05-07","0"
"27","24","24","13","","2020-05-21","0"
"30","27","27","15","","2020-06-04","0"
"25","22","22","12","","2020-06-18","0"
"27","24","24","13","","2020-07-02","0"
"21","19","19","10","","2020-07-16","0"
"25","22","22","12","","2020-07-30","0"
"27","24","24","13","","2020-08-13","0"
"25","22","22","12","","2020-08-27","0"
"23","20","20","11","","2020-09-10","0"
"34","30","30","16","","2020-09-24","0"
"23","20","20","11","","2020-10-08","0"
"30","27","27","15","","2020-10-22","0"
"29","25","25","14","","2020-11-05","0"
"25","22","22","12","","2020-11-19","0"
"27","24","24","13","","2020-12-03","0"
"27","24","24","13","","2020-12-17","0"
"25","22","22","12","","2020-12-31","0"
"27","24","24","13","","2021-01-14","0"
"27","24","24","13","","2021-01-28","0"
"21","19","19","10","","2021-02-11","0"
"29","25","25","14","","2021-02-25","0"
"27","24","24","13","","2021-03-11","0"
"25","22","22","12","","2021-03-25","0"
"25","22","22","12","","2021-04-08","0"
"25","22","22","12","","2021-04-22","0"
"27","24","24","13","","2021-05-06","0"
"25","22","22","12","","2021-05-20","0"
