"599","1693","4085","6971","date","other"
"18","9","10","","2017-06-23","0"
"26","14","16","","2017-07-07","0"
"26","14","16","","2017-07-21","0"
"23","12","14","","2017-08-04","0"
"23","12","14","","2017-08-18","0"
"17","9","11","","2017-09-01","0"
"21","12","14","","2017-09-15","0"
"24","13","16","","2017-09-29","0"
"30","17","20","","2017-10-13","0"
"28","16","19","","2017-10-27","0"
"24","13","16","","2017-11-10","0"
"24","13","16","","2017-11-24","0"
"19","11","13","","2017-12-08","0"
"26","15","17","","2017-12-22","0"
"21","13","14","","2018-01-05","0"
"21","13","14","","2018-01-19","0"
"24","14","16","4","2018-02-02","0"
"26","15","17","4","2018-02-16","0"
"21","13","14","4","2018-03-02","0"
"24","14","16","4","2018-03-16","0"
"26","15","17","4","2018-03-30","0"
"19","12","13","3","2018-04-13","0"
"30","18","20","6","2018-04-27","0"
"30","18","20","6","2018-05-11","0"
"30","18","20","6","2018-05-25","0"
"30","18","20","6","2018-06-08","0"
"30","18","20","7","2018-06-22","0"
"30","19","21","9","2018-07-06","0"
"30","19","21","9","2018-07-20","0"
"30","19","21","9","2018-08-03","0"
"31","19","21","9","2018-08-17","0"
"31","19","21","9","2018-08-31","0"
"31","19","21","9","2018-09-14","0"
"31","19","21","9","2018-09-28","0"
"31","19","21","9","2018-10-12","0"
"31","19","21","9","2018-10-26","0"
"31","19","21","9","2018-11-09","0"
"31","19","21","9","2018-11-23","0"
"31","19","21","9","2018-12-07","0"
"31","19","21","9","2018-12-21","0"
"31","19","21","9","2019-01-04","0"
"30","18","20","8","2019-01-18","0"
"33","19","21","9","2019-02-01","0"
"33","19","21","9","2019-02-15","0"
"33","19","21","9","2019-03-01","0"
"17","10","11","5","2019-03-15","0"
"12","7","8","3","2019-03-29","0"
"31","18","20","9","2019-04-12","0"
"33","19","21","10","2019-04-26","0"
"9","5","6","3","2019-05-10","0"
"24","14","16","7","2019-05-24","0"
"36","21","25","11","2019-06-07","0"
"36","21","25","11","2019-06-21","0"
"36","21","25","11","2019-07-05","0"
"36","21","25","11","2019-07-19","0"
"34","20","23","10","2019-08-02","0"
"35","20","23","10","2019-08-16","0"
"33","19","21","9","2019-08-30","0"
"36","20","23","10","2019-09-13","0"
"33","19","21","9","2019-09-27","0"
"39","21","25","11","2019-10-11","0"
"39","21","25","11","2019-10-25","0"
"31","17","20","9","2019-11-08","0"
"44","19","22","10","2019-11-22","0"
"57","20","24","11","2019-12-06","0"
"69","24","29","13","2019-12-20","0"
"73","26","31","14","2020-01-03","0"
"61","21","26","12","2020-01-17","0"
"61","21","26","12","2020-01-31","0"
"57","20","24","11","2020-02-14","0"
"53","19","22","10","2020-02-28","0"
"53","19","22","10","2020-03-13","0"
"61","21","26","12","2020-03-27","0"
"65","23","27","13","2020-04-10","0"
"57","20","24","11","2020-04-24","0"
"61","21","26","12","2020-05-08","0"
"53","19","22","10","2020-05-22","0"
"57","20","24","11","2020-06-05","0"
"57","20","24","11","2020-06-19","0"
"57","20","24","11","2020-07-03","0"
"49","17","21","9","2020-07-17","0"
"73","26","31","14","2020-07-31","0"
"53","19","22","10","2020-08-14","0"
"66","24","29","14","2020-08-28","0"
"50","18","21","10","2020-09-11","0"
"62","23","27","13","2020-09-25","0"
"58","21","25","12","2020-10-09","0"
"91","33","39","19","2020-10-23","0"
"75","27","32","15","2020-11-06","0"
"62","23","27","13","2020-11-20","0"
"62","23","27","13","2020-12-04","0"
"62","23","27","13","2020-12-18","0"
"66","24","29","14","2021-01-01","0"
"83","30","36","17","2021-01-15","0"
"66","24","29","14","2021-01-29","0"
"46","17","20","9","2021-02-12","0"
"58","21","25","12","2021-02-26","0"
"58","21","25","12","2021-03-12","0"
"58","21","25","12","2021-03-26","0"
"58","21","25","12","2021-04-09","0"
"66","24","29","14","2021-04-23","0"
"58","21","25","12","2021-05-07","0"
"58","21","25","12","2021-05-21","0"
