"21","492","597","date","other"
"11","12","13","2019-11-20","0"
"21","23","24","2019-12-04","0"
"31","33","35","2019-12-18","0"
"23","24","25","2020-01-01","0"
"21","23","24","2020-01-15","0"
"20","21","22","2020-01-29","0"
"23","24","25","2020-02-12","0"
"23","24","25","2020-02-26","0"
"20","21","22","2020-03-11","0"
"21","23","24","2020-03-25","0"
"21","23","24","2020-04-08","0"
"21","23","24","2020-04-22","0"
"20","21","22","2020-05-06","0"
"19","20","20","2020-05-20","0"
"23","24","25","2020-06-03","0"
"21","23","24","2020-06-17","0"
"19","20","20","2020-07-01","0"
"21","23","24","2020-07-15","0"
"20","21","22","2020-07-29","0"
"14","15","16","2020-08-12","0"
"19","20","20","2020-08-26","0"
"23","24","25","2020-09-09","0"
"24","26","27","2020-09-23","0"
"24","26","27","2020-10-07","0"
"27","29","30","2020-10-21","0"
"24","26","27","2020-11-04","0"
"27","29","30","2020-11-18","0"
"31","33","35","2020-12-02","0"
"20","21","22","2020-12-16","0"
"30","32","33","2020-12-30","0"
"26","27","28","2021-01-13","0"
"29","30","31","2021-01-27","0"
"14","15","16","2021-02-10","0"
"20","21","22","2021-02-24","0"
"20","21","22","2021-03-10","0"
"20","21","22","2021-03-24","0"
"20","21","22","2021-04-07","0"
"20","21","22","2021-04-21","0"
"20","21","22","2021-05-05","0"
