"19","21","492","date","other"
"5","5","7","2017-02-16","0"
"22","22","31","2017-03-02","0"
"19","19","27","2017-03-16","0"
"22","22","31","2017-03-30","0"
"23","23","32","2017-04-13","0"
"23","23","32","2017-04-27","0"
"23","23","32","2017-05-11","0"
"23","23","32","2017-05-25","0"
"23","23","32","2017-06-08","0"
"23","23","32","2017-06-22","0"
"23","23","32","2017-07-06","0"
"23","23","32","2017-07-20","0"
"20","20","27","2017-08-03","0"
"21","21","30","2017-08-17","0"
"10","10","14","2017-08-31","0"
"16","16","23","2017-09-14","0"
"15","15","21","2017-09-28","0"
"18","18","25","2017-10-12","0"
"15","15","21","2017-10-26","0"
"12","12","16","2017-11-09","0"
"15","15","21","2017-11-23","0"
"12","12","16","2017-12-07","0"
"15","15","21","2017-12-21","0"
"13","13","18","2018-01-04","0"
"13","13","18","2018-01-18","0"
"13","13","18","2018-02-01","0"
"15","15","21","2018-02-15","0"
"15","15","21","2018-03-01","0"
"15","15","21","2018-03-15","0"
"10","10","14","2018-03-29","0"
"15","15","21","2018-04-12","0"
"23","23","33","2018-04-26","0"
"23","23","33","2018-05-10","0"
"23","23","33","2018-05-24","0"
"21","21","31","2018-06-07","0"
"23","23","33","2018-06-21","0"
"23","24","33","2018-07-05","0"
"23","24","33","2018-07-19","0"
"23","24","33","2018-08-02","0"
"23","24","33","2018-08-16","0"
"23","24","33","2018-08-30","0"
"23","24","33","2018-09-13","0"
"23","24","33","2018-09-27","0"
"23","24","33","2018-10-11","0"
"23","24","33","2018-10-25","0"
"23","24","33","2018-11-08","0"
"23","24","33","2018-11-22","0"
"23","24","33","2018-12-06","0"
"23","24","33","2018-12-20","0"
"23","24","33","2019-01-03","0"
"23","24","33","2019-01-17","0"
"23","24","33","2019-01-31","0"
"23","24","33","2019-02-14","0"
"23","24","33","2019-02-28","0"
"13","14","19","2019-03-14","0"
"3","3","5","2019-03-28","0"
"21","22","31","2019-04-11","0"
"23","24","33","2019-04-25","0"
"8","9","12","2019-05-09","0"
"15","15","32","2019-05-23","0"
"23","24","49","2019-06-06","0"
"25","26","53","2019-06-20","0"
"25","26","53","2019-07-04","0"
"25","26","53","2019-07-18","0"
"23","24","49","2019-08-01","0"
"23","24","49","2019-08-15","0"
"25","26","53","2019-08-29","0"
"23","24","49","2019-09-12","0"
"25","26","53","2019-09-26","0"
"23","24","49","2019-10-10","0"
"23","24","49","2019-10-24","0"
"21","22","46","2019-11-07","0"
"25","26","53","2019-11-21","0"
"23","24","49","2019-12-05","0"
"30","31","63","2019-12-19","0"
"20","21","42","2020-01-02","0"
"21","22","46","2020-01-16","0"
"25","26","53","2020-01-30","0"
"21","22","46","2020-02-13","0"
"26","27","56","2020-02-27","0"
"25","26","53","2020-03-12","0"
"26","27","56","2020-03-26","0"
"25","26","53","2020-04-09","0"
"28","29","60","2020-04-23","0"
"25","26","53","2020-05-07","0"
"25","26","53","2020-05-21","0"
"23","24","49","2020-06-04","0"
"26","27","56","2020-06-18","0"
"28","29","60","2020-07-02","0"
"21","22","46","2020-07-16","0"
"26","27","56","2020-07-30","0"
"30","31","63","2020-08-13","0"
"25","26","53","2020-08-27","0"
"23","24","49","2020-09-10","0"
"21","22","46","2020-09-24","0"
"23","24","49","2020-10-08","0"
"23","24","49","2020-10-22","0"
"31","33","67","2020-11-05","0"
"31","33","67","2020-11-19","0"
"26","27","56","2020-12-03","0"
"25","26","53","2020-12-17","0"
"25","26","53","2020-12-31","0"
"","26","53","2021-01-14","0"
"","33","67","2021-01-28","0"
"","15","32","2021-02-11","0"
"","22","46","2021-02-25","0"
"","24","49","2021-03-11","0"
"","24","49","2021-03-25","0"
"","26","53","2021-04-08","0"
"15","24","49","2021-04-22","0"
"23","24","49","2021-05-06","0"
"23","24","49","2021-05-20","0"
