"597","599","1664","date","other"
"6","5","","2017-10-27","0"
"14","11","","2017-11-10","0"
"11","9","","2017-11-24","0"
"17","13","","2017-12-08","0"
"16","12","","2017-12-22","0"
"14","11","","2018-01-05","0"
"11","9","","2018-01-19","0"
"13","10","","2018-02-02","0"
"11","9","","2018-02-16","0"
"16","12","","2018-03-02","0"
"16","12","","2018-03-16","0"
"16","12","","2018-03-30","0"
"13","10","","2018-04-13","0"
"22","17","","2018-04-27","0"
"24","18","","2018-05-11","0"
"22","17","","2018-05-25","0"
"20","16","","2018-06-08","0"
"22","17","","2018-06-22","0"
"22","17","1","2018-07-06","0"
"22","17","5","2018-07-20","0"
"22","17","5","2018-08-03","0"
"22","17","5","2018-08-17","0"
"22","17","5","2018-08-31","0"
"22","17","5","2018-09-14","0"
"22","17","5","2018-09-28","0"
"22","17","5","2018-10-12","0"
"22","17","5","2018-10-26","0"
"22","17","5","2018-11-09","0"
"22","17","5","2018-11-23","0"
"22","17","5","2018-12-07","0"
"22","17","5","2018-12-21","0"
"22","16","5","2019-01-04","0"
"22","16","5","2019-01-18","0"
"22","16","5","2019-02-01","0"
"22","16","5","2019-02-15","0"
"22","16","5","2019-03-01","0"
"13","9","3","2019-03-15","0"
"5","3","1","2019-03-29","0"
"20","15","5","2019-04-12","0"
"22","16","5","2019-04-26","0"
"6","5","1","2019-05-10","0"
"18","13","6","2019-05-24","0"
"23","16","7","2019-06-07","0"
"25","17","8","2019-06-21","0"
"21","15","7","2019-07-05","0"
"23","16","7","2019-07-19","0"
"25","17","8","2019-08-02","0"
"21","15","7","2019-08-16","0"
"23","16","7","2019-08-30","0"
"25","17","8","2019-09-13","0"
"23","16","7","2019-09-27","0"
"23","16","7","2019-10-11","0"
"23","16","7","2019-10-25","0"
"18","13","6","2019-11-08","0"
"25","17","8","2019-11-22","0"
"23","16","7","2019-12-06","0"
"28","19","9","2019-12-20","0"
"28","19","9","2020-01-03","0"
"23","16","7","2020-01-17","0"
"28","19","9","2020-01-31","0"
"26","18","8","2020-02-14","0"
"28","19","9","2020-02-28","0"
"28","19","9","2020-03-13","0"
"26","18","8","2020-03-27","0"
"23","16","7","2020-04-10","0"
"25","17","8","2020-04-24","0"
"28","19","10","2020-05-08","0"
"25","17","9","2020-05-22","0"
"23","16","8","2020-06-05","0"
"35","24","12","2020-06-19","0"
"25","17","9","2020-07-03","0"
"23","16","8","2020-07-17","0"
"23","16","8","2020-07-31","0"
"20","14","7","2020-08-14","0"
"25","17","9","2020-08-28","0"
"23","16","8","2020-09-11","0"
"21","15","7","2020-09-25","0"
"26","18","9","2020-10-09","0"
"23","16","8","2020-10-23","0"
"28","19","10","2020-11-06","0"
"26","18","9","2020-11-20","0"
"26","18","9","2020-12-04","0"
"36","25","13","2020-12-18","0"
"21","15","7","2021-01-01","0"
"26","18","9","2021-01-15","0"
"33","23","11","2021-01-29","0"
"15","10","5","2021-02-12","0"
"23","16","8","2021-02-26","0"
"23","16","8","2021-03-12","0"
"23","16","8","2021-03-26","0"
"23","16","8","2021-04-09","0"
"25","17","9","2021-04-23","0"
"25","17","9","2021-05-07","0"
"25","17","9","2021-05-21","0"
